"segment_id","all_count","non_srl_count","food_count","drink_count","wrapper_count","bottle_count","can_count","LSOA","Loc","unique_ID","segment_distance","land_use","LSOA_Name","Region","imd_score","income_score","employment_score","education_score","health_score","crime_score","housing_score","environment_score","imd_quintile","urban_rural"
"27474",11,3,1,0,1,0,0,"E01019853","Loc_008","1660580671885",57.1,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27475",16,12,2,6,2,1,1,"E01019853","Loc_003","1660580902228",54.2,"Rural roads","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27476",26,13,1,9,1,1,2,"E01019853","Loc_003","1660580902258",55,"Rural roads","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27477",18,10,2,4,1,0,1,"E01019853","Loc_004","1660580947890",47.7,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27479",15,9,5,3,4,0,0,"E01019853","Loc_006","1660581322131",47.5,"Rural roads","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27480",38,33,12,14,10,4,3,"E01019853","Loc_006","1660581322161",50,"Rural roads","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27481",8,6,1,1,1,0,0,"E01019853","Loc_007","1660581479575",56,"Low Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27482",5,1,0,0,0,0,0,"E01019853","Loc_007","1660581479615",68.4,"Low Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27483",17,5,0,0,0,0,0,"E01019853","Loc_001","1660581780114",53.4,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27484",5,2,2,0,2,0,0,"E01019853","Loc_001","1660581780137",49.6,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27486",1,1,0,0,0,0,0,"E01019853","Loc_012","1660581803135",52.4,"Low Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27487",4,4,0,1,0,0,1,"E01019853","Loc_010","1660582232370",39.6,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27488",5,3,0,2,0,0,0,"E01019853","Loc_010","1660582232388",47.7,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27489",11,4,0,0,0,0,0,"E01019853","Loc_005","1660582584614",53.7,"Low Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27490",18,7,3,3,2,0,1,"E01019853","Loc_005","1660582584637",54.8,"Low Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27491",10,5,1,1,1,0,0,"E01019853","Loc_009","1660582666179",49,"Industry warehousing retail sheds & science parks","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27492",8,6,2,2,2,1,0,"E01019853","Loc_009","1660582888166",58.7,"Industry warehousing retail sheds & science parks","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27493",3,1,1,0,1,0,0,"E01019853","Loc_013","1660583101296",55.6,"Low Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27494",21,11,0,2,0,0,0,"E01019853","Loc_013","1660583101313",54.3,"Low Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27495",6,1,0,1,0,1,0,"E01019853","Loc_002","1660583542841",38,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27496",5,4,1,1,1,0,0,"E01019853","Loc_002","1660583695674",60.2,"Medium Obstruction housing areas","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27497",1,0,0,0,0,0,0,"E01019853","Loc_015","1660584288346",56.5,"Other highways","South Derbyshire 006B","East Midlands (England)",7.032,0.063,0.041,10.537,-0.571,-0.831,13.873,14.795,1,"Rural town and fringe"
"27508",1,0,0,0,0,0,0,"E01019502","Loc_003","1660587433515",54.3,"Low Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27509",10,4,0,3,0,0,0,"E01019502","Loc_003","1660587433533",48.8,"Low Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27512",75,21,5,12,5,0,0,"E01019502","Loc_014","1660587944024",31.6,"Medium Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27513",44,2,0,2,0,0,0,"E01019502","Loc_014","1660587944042",38.2,"Medium Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27514",7,5,2,1,2,0,0,"E01019502","Loc_011","1660587944872",48.6,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27515",1,1,0,0,0,0,0,"E01019502","Loc_011","1660587944888",46.9,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27517",38,34,6,16,5,5,3,"E01019502","Loc_002","1660588308383",56.1,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27518",27,24,7,9,7,2,1,"E01019502","Loc_002","1660588308402",56.5,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27519",10,3,1,1,1,0,0,"E01019502","Loc_006","1660588424745",50.2,"Medium Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27520",11,3,2,1,2,0,0,"E01019502","Loc_006","1660588424784",48.6,"Medium Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27522",7,7,0,5,0,2,1,"E01019502","Loc_013","1660588665471",55.1,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27524",5,1,1,0,1,0,0,"E01019502","Loc_004","1660588898918",55.1,"Low Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27525",27,15,1,2,1,0,0,"E01019502","Loc_004","1660588898938",53.5,"Low Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27527",13,7,5,1,5,0,0,"E01029884","Loc_006","1660589289550",52,"Low Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27528",16,7,1,1,1,0,0,"E01019502","Loc_015","1660589317011",52.9,"Main roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27529",20,8,1,2,1,0,0,"E01019502","Loc_015","1660589317055",53.8,"Main roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27530",25,20,5,10,3,4,4,"E01019502","Loc_010","1660589395025",48.9,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27531",26,6,0,2,0,0,0,"E01029884","Loc_006","1660589451810",50.8,"Low Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27532",20,0,0,0,0,0,0,"E01029884","Loc_007","1660589451826",51.6,"Medium Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27533",28,7,1,1,1,0,0,"E01019502","Loc_012","1660589580070",34.2,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27534",19,7,2,1,2,0,1,"E01029884","Loc_007","1660589595346",47,"Medium Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27535",14,8,4,0,4,0,0,"E01019502","Loc_008","1660589644873",51.2,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27536",40,37,6,24,6,4,8,"E01019502","Loc_005","1660590001251",47.4,"Rural roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27537",9,3,1,1,1,0,0,"E01019502","Loc_007","1660590095108",56.3,"Low Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27538",48,44,14,22,13,5,6,"E01019502","Loc_007","1660590095139",53.8,"Low Obstruction housing areas","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27539",24,15,3,3,3,0,0,"E01029884","Loc_010","1660590277718",55,"Medium Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27540",22,13,3,5,3,1,2,"E01029884","Loc_010","1660590282552",51.4,"Medium Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27541",24,5,0,1,0,0,0,"E01019502","Loc_001","1660590450956",55.1,"Main roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27542",25,6,2,2,2,0,0,"E01019502","Loc_001","1660590502681",54.7,"Main roads","Bolsover 005E","East Midlands (England)",21.012,0.117,0.123,23.864,0.712,-1.265,8.582,24.401,3,"Rural town and fringe"
"27543",13,5,1,2,1,0,0,"E01029884","Loc_011","1660590652624",52.8,"Low Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27544",11,7,1,1,1,0,0,"E01029884","Loc_011","1660590671134",55,"Low Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27545",6,2,0,0,0,0,0,"E01029884","Loc_008","1660591097498",56.9,"Low Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27546",9,8,2,3,2,0,0,"E01029884","Loc_008","1660591206092",50,"Low Obstruction housing areas","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27547",10,10,0,3,0,1,2,"E01029884","Loc_015","1660592317057",51,"Rural roads","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27549",3,2,0,0,0,0,0,"E01029884","Loc_015","1660600207395",52.5,"Rural roads","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27550",1,1,0,0,0,0,0,"E01029884","Loc_004","1660600207423",55.2,"Rural roads","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27551",3,2,1,0,1,0,0,"E01029884","Loc_004","1660600207438",51.4,"Rural roads","Babergh 002B","East of England",18.274,0.131,0.094,34.894,-0.314,-0.314,13.623,16.274,3,"Rural town and fringe"
"27554",4,0,0,0,0,0,0,"E01029900","Loc_008","1660627981436",51.3,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27555",7,3,1,0,1,0,0,"E01029900","Loc_008","1660627981460",58.4,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27556",7,2,1,0,1,0,0,"E01029900","Loc_011","1660627981474",50.2,"Low Obstruction housing areas","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27557",4,2,1,1,1,0,0,"E01029900","Loc_011","1660627981489",51.4,"Low Obstruction housing areas","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27558",16,14,2,6,1,0,1,"E01029900","Loc_004","1660627981505",59.7,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27559",20,20,3,7,2,1,4,"E01029900","Loc_004","1660627981521",54.4,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27562",5,4,1,1,1,0,0,"E01029900","Loc_003","1660628538843",56.4,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27563",10,8,0,5,0,0,3,"E01029900","Loc_003","1660628538862",55.2,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27568",11,10,6,2,4,2,0,"E01029900","Loc_015","1660630004513",50.4,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27569",3,3,1,2,1,0,1,"E01029900","Loc_015","1660630004530",56.3,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27570",1,0,0,0,0,0,0,"E01029900","Loc_010","1660630004545",54.4,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27571",2,1,0,1,0,0,0,"E01029900","Loc_010","1660630004559",54.5,"Rural roads","Babergh 003A","East of England",21.356,0.124,0.104,26.042,-0.223,0.07,37.022,4.011,3,"Rural town and fringe"
"27574",8,4,0,3,0,0,1,"E01019599","Loc_013","1660630732332",54,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27575",8,7,0,2,0,0,1,"E01019599","Loc_013","1660630732353",49.3,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27579",1,1,0,0,0,0,0,"E01019599","Loc_006","1660631213476",64.6,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27584",3,2,0,0,0,0,0,"E01019599","Loc_008","1660631574156",51.3,"Low Obstruction housing areas","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27585",2,2,0,0,0,0,0,"E01019599","Loc_008","1660631574183",51.3,"Low Obstruction housing areas","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27586",3,1,0,0,0,0,0,"E01019599","Loc_011","1660631897643",52.3,"Low Obstruction housing areas","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27587",5,5,0,0,0,0,0,"E01019599","Loc_011","1660631897673",53.2,"Low Obstruction housing areas","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27588",2,1,1,0,1,0,0,"E01019599","Loc_009","1660632027810",45.1,"Rural roads","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27589",4,3,1,1,1,0,0,"E01019599","Loc_009","1660632027828",50.8,"Rural roads","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27593",4,2,1,1,1,1,0,"E01019599","Loc_007","1660632446426",53.8,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27598",11,4,1,0,1,0,0,"E01019599","Loc_002","1660632988387",50,"Industry warehousing retail sheds & science parks","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27599",17,13,1,2,1,0,0,"E01019599","Loc_002","1660632988419",51.7,"Industry warehousing retail sheds & science parks","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27604",9,4,0,0,0,0,0,"E01019599","Loc_001","1660633549583",57.2,"Low Obstruction housing areas","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27605",9,4,0,1,0,0,0,"E01019599","Loc_001","1660633549603",54.8,"Low Obstruction housing areas","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27608",4,4,2,1,2,0,1,"E01019599","Loc_015","1660633608014",52.9,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27609",1,1,0,1,0,0,0,"E01019599","Loc_015","1660633608028",54.3,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27614",5,4,3,0,3,0,0,"E01019599","Loc_010","1660634006832",52.2,"Rural roads","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27615",1,1,0,0,0,0,0,"E01019599","Loc_010","1660634006848",51,"Rural roads","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27616",1,1,0,0,0,0,0,"E01019599","Loc_014","1660634279233",56.3,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27617",1,1,1,0,1,0,0,"E01019599","Loc_014","1660634279263",55.6,"Other highways","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
"27634",15,6,0,0,0,0,0,"E01019599","Loc_003","1660636440226",55.6,"Medium Obstruction housing areas","Derbyshire Dales 003A","East Midlands (England)",5.718,0.035,0.037,5.341,-0.922,-1.575,23.377,17.996,1,"Rural town and fringe"
