mongo_id,object,material,brand,image_url,segment_id,lat,lon,LSOA,loc,segment_distance,land_use,lsoa_name,region,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_score,environment_score,urban_rural_desc,parent_company,brand_category,object_category
634c0c823c6b64534792d659,label,plastic,subway,https://media.litterati.org/images/2022/10/16/293177-ltr_1665928076.923794_A5198E07-D22B-4527-8E4F-40F27C9BC8B8.jpg,34592,51.3462177194,0.521293298947,E01016168,Loc_012,53.4,Medium Obstruction housing areas,Medway 037A,South East (England),26.205,0.184,0.133,29.333,0.068,0.711,18.533,13.006,Urban city and town,Subway,fastfood,drink
634b040429a2cd34cc064a6d,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/284192-ltr-1665847880766_95541b1a-0c89-4fa6-b5ae-831bc63ef4ed.jpg,34405,54.5751295,-1.3038216,E01012266,Loc_001,51.0,Low Obstruction housing areas,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,cocacola,softdrink,drink
634bd82c3c6b6453479269c3,can,aluminum,sprite,https://media.litterati.org/images/2022/10/16/292059-ltr_1665911748.8789248_267FB996-0D62-4BAD-97F3-6DC47F47BD57.jpg,34526,52.404585999,-0.745027189934,E01027117,Loc_006,52.3,Main roads,Kettering 007F,East Midlands (England),12.381,0.065,0.054,15.423,-0.573,-0.994,37.729,10.617,Urban city and town,cocacola,softdrink,drink
634bfa263c6b64534792b59a,chipsbag,plastic,doritos,https://media.litterati.org/images/2022/10/15/250552-ltr_1665851121.325907_9C332922-8477-49FB-AFB8-3403A06644EC.jpg,34424,53.5903302581,-2.38592759706,E01004787,Loc_004,55.3,Low Obstruction housing areas,Bolton 013A,North West (England),67.018,0.435,0.322,53.205,1.759,1.225,21.323,19.585,Urban major conurbation,Pepsico,snack,
634bda7b3c6b645347926d95,can,aluminum,pepsi,https://media.litterati.org/images/2022/10/16/284192-ltr-1665906320975_0b60d00f-e6d3-4f6c-a73e-e8f145fe561c.jpg,34470,54.557104,-1.2075914,E01012083,Loc_008,54.0,Low Obstruction housing areas,Middlesbrough 010B,North East (England),62.154,0.383,0.259,70.785,1.709,1.392,13.513,9.628,Urban city and town,Pepsico,softdrink,drink
634b03cb29a2cd34cc0644a2,chipsbag,plastic,walkers,https://media.litterati.org/images/2022/10/15/284192-ltr-1665832173255_66f9b0ce-adb3-401d-a7e5-2a7134f994b6.jpg,34303,54.5057587,-1.2745048,E01012233,Loc_007,59.0,Rural roads,Stockton-on-Tees 022C,North East (England),7.689,0.039,0.039,2.723,-0.459,-0.8,35.188,3.713,Urban city and town,Pepsico,snack,
634bdaad3c6b64534792737d,drinkcarton,tetrapak,ribena,https://media.litterati.org/images/2022/10/16/284192-ltr-1665910286889_7c9c26d6-29f2-486a-a553-57b1d1670626.jpg,34508,54.5538106,-1.2056548,E01012083,Loc_005,54.0,Medium Obstruction housing areas,Middlesbrough 010B,North East (England),62.154,0.383,0.259,70.785,1.709,1.392,13.513,9.628,Urban city and town,Suntory,softdrink,drink
6349614e48a907931f8dd6c9,container,paper,kfc,https://media.litterati.org/images/2022/10/14/205922-ltr_1665741960.8864799_7DE3BDE0-3A07-4A73-958F-52F3D68F970B.jpg,34071,51.11764403,-2.99919431189,E01029100,Loc_007,59.0,Medium Obstruction housing areas,Sedgemoor 013D,South West (England),46.205,0.285,0.198,63.591,0.593,0.939,13.016,41.492,Urban city and town,KFC,fastfood,food
634ab3057c340cb8d094b2bc,bottlecap,aluminum,corona,https://media.litterati.org/2022/10/15/293177-ltr_1665839777.749723_A517F177-12D9-4B76-A715-741E8BE870AD.jpg,34368,51.2801627381,0.498359142276,E01024322,Loc_006,51.3,Medium Obstruction housing areas,Maidstone 003C,South East (England),5.17,0.041,0.052,5.448,-0.648,-1.051,11.782,11.318,Urban city and town,inbev,alcohol,drink
634b043529a2cd34cc065112,coffeecup,paper,costa,https://media.litterati.org/images/2022/10/15/284192-ltr-1665855525501_e6f390dc-187a-4c68-845f-698b646c5b85.jpg,34444,54.5722763,-1.2822988,E01012266,Loc_014,63.0,Industry warehousing retail sheds & science parks,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,Costa,fastfood,drink
634b042629a2cd34cc064f09,can,aluminum,fanta,https://media.litterati.org/images/2022/10/15/284192-ltr-1665852843545_addf8aeb-68dc-4749-902d-28bd38bff570.jpg,34434,54.5715987,-1.2976778,E01012266,Loc_004,64.0,Medium Obstruction housing areas,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,cocacola,softdrink,drink
634bfa2e3c6b64534792b676,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/250552-ltr_1665851467.571796_5D959F68-1C56-4F2D-BE85-4CCCFFD1D873.jpg,34428,53.5901562104,-2.3851440436,E01004787,Loc_012,55.0,Medium Obstruction housing areas,Bolton 013A,North West (England),67.018,0.435,0.322,53.205,1.759,1.225,21.323,19.585,Urban major conurbation,cocacola,softdrink,drink
63492bd348a907931f8d40cf,wrapper,plastic,smarties,https://media.litterati.org/images/2022/10/14/205922-ltr_1665731800.07904_63D3F4F3-7D32-4B40-BB91-450AA6E8D85E.jpg,33999,51.0252241482,-3.10432160693,E01029287,Loc_001,55.7,Industry warehousing retail sheds & science parks,Taunton Deane 007B,South West (England),17.831,0.097,0.078,10.639,-0.372,0.489,17.912,42.8,Urban city and town,nestle,candy,food
634b043129a2cd34cc06506f,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/284192-ltr-1665854557680_3f6559d6-10f4-4e36-b547-61d2702d0f96.jpg,34440,54.5708396,-1.2886019,E01012266,Loc_008,57.0,Rural roads,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,cocacola,softdrink,drink
634a5629996a978fc3d6471f,can,aluminum,pepsi,https://media.litterati.org/images/2022/10/15/292059-ltr_1665816064.116554_6DD265DB-6B47-4389-B136-8B05405A6108.jpg,34187,52.6389641572,-1.12099999155,E01013755,Loc_013,56.2,Medium Obstruction housing areas,Leicester 018F,East Midlands (England),44.532,0.338,0.185,56.644,0.796,0.102,21.816,25.697,Urban city and town,Pepsico,softdrink,drink
634a65f97c340cb8d093f979,wrapper,plastic,snickers,https://media.litterati.org/images/2022/10/14/205922-ltr_1665764938.910779_63EFF9F7-AF6C-44B6-878F-8F4FF736D439.jpg,34175,51.4078517241,-1.31177882089,E01016279,Loc_012,48.0,Medium Obstruction housing areas,West Berkshire 013A,South East (England),17.604,0.109,0.081,38.473,-0.455,0.076,19.212,11.579,Urban city and town,marswrigley,candy,food
634929d348a907931f8d3e84,wrapper,plastic,mars,https://media.litterati.org/images/2022/10/14/205922-ltr_1665730410.2334008_A541A5DA-4207-49B0-8F01-582D50BA619D.jpg,33996,51.0264841439,-3.10603144496,E01029287,Loc_009,51.2,Medium Obstruction housing areas,Taunton Deane 007B,South West (England),17.831,0.097,0.078,10.639,-0.372,0.489,17.912,42.8,Urban city and town,marswrigley,candy,food
63482d529bf6418c3e78bd4d,coffeecup,paper,starbucks,https://media.litterati.org/images/2022/10/13/289856-ltr-1665670545345_7280c230-f727-4882-9ac1-3b785bc0739b.jpg,33880,51.6245899,-0.7336548,E01017910,Loc_011,57.0,Main roads,Wycombe 016C,South East (England),10.73,0.069,0.057,4.794,-0.621,0.026,28.053,13.401,Urban city and town,Starbucks,fastfood,drink
634b043529a2cd34cc065114,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/284192-ltr-1665855512271_0ea40482-4dc0-42e7-b557-70fd919896e3.jpg,34444,54.5723241,-1.2821231,E01012266,Loc_014,63.0,Industry warehousing retail sheds & science parks,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,cocacola,softdrink,drink
634a97977c340cb8d0944a3e,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/250552-ltr_1665832658.587156_3572C46F-D664-4590-9607-DCBEE6AEBF30.jpg,34308,53.5783407457,-2.3712684627,E01005005,Loc_013,57.1,Main roads,Bury 012C,North West (England),12.311,0.07,0.052,7.03,0.083,0.633,9.762,22.647,Urban major conurbation,cocacola,softdrink,drink
634aadd57c340cb8d094aba0,can,aluminum,redbull,https://media.litterati.org/images/2022/10/15/250552-ltr_1665838500.208856_7CF2E847-9BB2-4437-B70C-3634966DC09C.jpg,34354,53.5934205859,-2.36637027056,E01005005,Loc_002,76.0,Rural roads,Bury 012C,North West (England),12.311,0.07,0.052,7.03,0.083,0.633,9.762,22.647,Urban major conurbation,RedBull,softdrink,drink
634ab3fd7c340cb8d094b388,wrapper,plastic,cadbury,https://media.litterati.org/2022/10/15/250552-ltr_1665839907.5497398_5546F1B3-13DC-49F8-9817-7A4CE6803378.jpg,34370,53.587590192,-2.38765906048,E01004787,Loc_006,65.4,Main roads,Bolton 013A,North West (England),67.018,0.435,0.322,53.205,1.759,1.225,21.323,19.585,Urban major conurbation,Mondelez,candy,food
63483c049bf6418c3e792c96,bottle,plastic,pepsi,https://media.litterati.org/images/2022/10/13/292059-ltr_1665678302.363175_A2EFB748-186D-47E2-ACC7-1B8EECFA7712.jpg,33949,52.7130048064,-1.55266251285,E01025954,Loc_014,51.8,Rural roads,North West Leicestershire 008E,East Midlands (England),11.075,0.064,0.048,16.122,-0.315,-1.102,27.942,17.932,Rural town and fringe,Pepsico,softdrink,drink
63483c049bf6418c3e792c96,bottlecap,plastic,pepsi,https://media.litterati.org/images/2022/10/13/292059-ltr_1665678302.363175_A2EFB748-186D-47E2-ACC7-1B8EECFA7712.jpg,33949,52.7130048064,-1.55266251285,E01025954,Loc_014,51.8,Rural roads,North West Leicestershire 008E,East Midlands (England),11.075,0.064,0.048,16.122,-0.315,-1.102,27.942,17.932,Rural town and fringe,Pepsico,softdrink,drink
6349409348a907931f8d892c,wrapper,plastic,tesco,https://media.litterati.org/images/2022/10/14/250552-ltr_1665744922.6672559_1278542C-9E61-4119-93AB-8ECD2B9EB23D.jpg,34090,53.2966608875,-2.10666484009,E01018575,Loc_011,51.0,Medium Obstruction housing areas,Cheshire East 013A,North West (England),5.797,0.05,0.046,2.281,-0.284,-0.823,1.026,18.183,Urban city and town,Tesco,supermarket,food
63484bac9bf6418c3e799e18,wrapper,plastic,snickers,https://media.litterati.org/images/2022/10/13/292337-ltr_1665682267.609891_ED2668B7-97E0-47AD-85CA-03AAB0BD6C1A.jpg,33959,51.5054725131,-2.48570305161,E01014964,Loc_009,67.7,Industry warehousing retail sheds & science parks,South Gloucestershire 021A,South West (England),4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,Urban city and town,marswrigley,candy,food
634c0c7a3c6b64534792d63d,candywrapper,plastic,chupa chups,https://media.litterati.org/images/2022/10/16/293177-ltr_1665928047.5950599_10B8CA5A-A1CE-4A48-AF2C-AA81E28931A5.jpg,34592,51.3461569939,0.521315640248,E01016168,Loc_012,53.4,Medium Obstruction housing areas,Medway 037A,South East (England),26.205,0.184,0.133,29.333,0.068,0.711,18.533,13.006,Urban city and town,,,candy
634ad25d29a2cd34cc05fafe,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/250552-ltr_1665847706.753072_F959D25B-438C-4B41-99BE-F81FB6787BCB.jpg,34402,53.5900047181,-2.38663076513,E01004787,Loc_009,51.7,Medium Obstruction housing areas,Bolton 013A,North West (England),67.018,0.435,0.322,53.205,1.759,1.225,21.323,19.585,Urban major conurbation,cocacola,softdrink,drink
63488e8f9bf6418c3e7a4521,can,aluminum,redbull,https://media.litterati.org/images/2022/10/13/291898-ltr_1665660633.100976_AB3AEE6E-52D8-43BF-B606-CAAB519F8360.jpg,33908,52.9733376359,-2.11469063355,E01014314,Loc_006,43.5,Low Obstruction housing areas,Stoke-on-Trent 031B,West Midlands (England),11.588,0.043,0.059,11.694,0.255,-0.137,27.075,6.33,Urban city and town,RedBull,softdrink,drink
634b042929a2cd34cc064f40,bottle,plastic,cocacola,https://media.litterati.org/images/2022/10/15/284192-ltr-1665853280697_ff3b8ad5-50a9-4f6f-b830-74bf4e2df19b.jpg,34435,54.5712593,-1.294376,E01012266,Loc_002,59.0,Industry warehousing retail sheds & science parks,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,cocacola,softdrink,drink
634b042929a2cd34cc064f40,bottlecap,plastic,cocacola,https://media.litterati.org/images/2022/10/15/284192-ltr-1665853280697_ff3b8ad5-50a9-4f6f-b830-74bf4e2df19b.jpg,34435,54.5712593,-1.294376,E01012266,Loc_002,59.0,Industry warehousing retail sheds & science parks,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,cocacola,softdrink,drink
634a7f117c340cb8d0941ba7,coffeecup,paper,costa,https://media.litterati.org/2022/10/15/292059-ltr_1665826111.053371_1A02F634-B842-461F-901C-94D5B5CFE685.jpg,34253,52.6155515788,-1.15781389319,E01013635,Loc_010,53.3,Low Obstruction housing areas,Leicester 029A,East Midlands (England),29.161,0.141,0.109,18.827,0.682,1.064,13.423,50.699,Urban city and town,Costa,fastfood,drink
634b040529a2cd34cc064a9b,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/284192-ltr-1665847970805_0a6c0796-1e08-453d-ad9d-dbcbe209d646.jpg,34406,54.5750645,-1.3036778,E01012266,Loc_001,67.0,Low Obstruction housing areas,Stockton-on-Tees 014E,North East (England),74.481,0.479,0.346,85.424,2.354,1.227,13.993,4.906,Urban city and town,cocacola,softdrink,drink
634a5806996a978fc3d64ab4,coffeecup,paper,costa,https://media.litterati.org/images/2022/10/15/292059-ltr_1665816538.1359181_367F5862-D77E-4E4C-9B13-713FB7827759.jpg,34192,52.6388006199,-1.12252800874,E01013755,Loc_010,49.5,Other retail commercial areas,Leicester 018F,East Midlands (England),44.532,0.338,0.185,56.644,0.796,0.102,21.816,25.697,Urban city and town,Costa,fastfood,drink
634a652f7c340cb8d093f90b,can,aluminum,fanta,https://media.litterati.org/images/2022/10/15/292059-ltr_1665819931.6077762_4FFFC165-EB2E-4A2E-9607-F271FAC5B394.jpg,34213,52.6616615371,-1.13933876821,E01013604,Loc_001,52.4,Medium Obstruction housing areas,Leicester 003E,East Midlands (England),43.337,0.248,0.174,62.157,1.303,0.862,14.008,25.793,Urban city and town,cocacola,softdrink,drink
634a5806996a978fc3d64ab7,lid,plastic,costa,https://media.litterati.org/images/2022/10/15/292059-ltr_1665816540.8195_0449A96A-BB34-40AC-8F17-92EEBC879225.jpg,34192,52.6387993521,-1.12252050428,E01013755,Loc_010,49.5,Other retail commercial areas,Leicester 018F,East Midlands (England),44.532,0.338,0.185,56.644,0.796,0.102,21.816,25.697,Urban city and town,Costa,fastfood,drink
634bdaa03c6b6453479271e9,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/16/284192-ltr-1665908923471_efdbbee0-124f-470c-8b9a-f4db397895b0.jpg,34492,54.5551604,-1.208926,E01012083,Loc_006,54.0,Low Obstruction housing areas,Middlesbrough 010B,North East (England),62.154,0.383,0.259,70.785,1.709,1.392,13.513,9.628,Urban city and town,cocacola,softdrink,drink
634bfa333c6b64534792b70a,can,aluminum,pepsi,https://media.litterati.org/images/2022/10/15/250552-ltr_1665851635.9541302_C1F36A19-0987-4EA3-B11B-5A4EB85C0115.jpg,34429,53.5899178284,-2.384442937,E01004787,Loc_013,53.7,Medium Obstruction housing areas,Bolton 013A,North West (England),67.018,0.435,0.322,53.205,1.759,1.225,21.323,19.585,Urban major conurbation,Pepsico,softdrink,drink
634bfa353c6b64534792b75c,can,aluminum,drpepper,https://media.litterati.org/images/2022/10/15/250552-ltr_1665851703.719002_98C42E4E-FA8A-4936-9CEA-C3A4998ADDC6.jpg,34430,53.5899938639,-2.38446473051,E01004787,Loc_013,52.7,Medium Obstruction housing areas,Bolton 013A,North West (England),67.018,0.435,0.322,53.205,1.759,1.225,21.323,19.585,Urban major conurbation,cocacola,softdrink,drink
63492b3b48a907931f8d4024,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/14/205922-ltr_1665731726.166947_89267462-6998-4344-9C35-9F8495EB82DB.jpg,33999,51.0248761506,-3.10412284788,E01029287,Loc_001,55.7,Industry warehousing retail sheds & science parks,Taunton Deane 007B,South West (England),17.831,0.097,0.078,10.639,-0.372,0.489,17.912,42.8,Urban city and town,cocacola,softdrink,drink
63492b3b48a907931f8d4024,can,aluminum,redbull,https://media.litterati.org/images/2022/10/14/205922-ltr_1665731726.166947_89267462-6998-4344-9C35-9F8495EB82DB.jpg,33999,51.0248761506,-3.10412284788,E01029287,Loc_001,55.7,Industry warehousing retail sheds & science parks,Taunton Deane 007B,South West (England),17.831,0.097,0.078,10.639,-0.372,0.489,17.912,42.8,Urban city and town,RedBull,softdrink,drink
634bd8eb3c6b645347926aa9,can,aluminum,pepsi,https://media.litterati.org/images/2022/10/16/292059-ltr_1665914859.390139_F0BE296C-52E5-4E22-94D6-43F96EB8A73A.jpg,34533,52.4215185869,-1.46713676779,E01009711,Loc_008,49.5,Medium Obstruction housing areas,Coventry 013D,West Midlands (England),21.487,0.124,0.094,25.75,0.117,0.434,13.782,33.533,Urban city and town,Pepsico,softdrink,drink
63492ef848a907931f8d43d0,lid,plastic,costa,https://media.litterati.org/images/2022/10/14/205922-ltr_1665732649.254833_7AC570D9-143D-41D8-9114-E914E32F04C1.jpg,34004,51.0242947667,-3.10509120412,E01029287,Loc_008,53.3,Medium Obstruction housing areas,Taunton Deane 007B,South West (England),17.831,0.097,0.078,10.639,-0.372,0.489,17.912,42.8,Urban city and town,Costa,fastfood,drink
634aadc97c340cb8d094ab6e,can,aluminum,cocacola,https://media.litterati.org/images/2022/10/15/250552-ltr_1665838260.0755801_15690A31-9F22-4EFB-9628-074AF2C529C8.jpg,34354,53.5937180628,-2.36675145507,E01005005,Loc_002,76.0,Rural roads,Bury 012C,North West (England),12.311,0.07,0.052,7.03,0.083,0.633,9.762,22.647,Urban major conurbation,cocacola,softdrink,drink
634af86329a2cd34cc063baf,wrapper,plastic,cadbury,https://media.litterati.org/images/2022/10/15/292059-ltr_1665832551.522287_FCC4AFCE-0A4B-4440-91A4-EBC145A3722F.jpg,34306,52.535409402,-1.36315925301,E01025827,Loc_009,52.9,Low Obstruction housing areas,Hinckley and Bosworth 013A,East Midlands (England),24.427,0.164,0.126,37.574,0.264,0.206,15.95,9.996,Urban city and town,Mondelez,candy,food
634900a848a907931f8d0a12,wrapper,plastic,cadbury,https://media.litterati.org/images/2022/10/13/205922-ltr_1665681459.4446878_283E0762-4B0E-4EC4-A28F-C8DE57EB0F7D.jpg,33987,51.0277049587,-3.09564644457,E01029300,Loc_001,69.1,Low Obstruction housing areas,Taunton Deane 007F,South West (England),16.407,0.093,0.065,26.176,-0.158,0.621,20.235,12.246,Urban city and town,Mondelez,candy,food
634984987a038a407624fce3,wrapper,paper,extra,https://media.litterati.org/images/2022/10/14/205922-ltr_1665743379.432395_726503A4-448C-4C55-B1FA-27DD36AF9F13.jpg,34078,51.1200996988,-3.0005701196,E01029100,Loc_010,57.4,High Obstruction housing areas,Sedgemoor 013D,South West (England),46.205,0.285,0.198,63.591,0.593,0.939,13.016,41.492,Urban city and town,marswrigley,gum,food
634bf06d3c6b64534792acae,wrapper,plastic,extra,https://media.litterati.org/images/2022/10/16/289856-ltr-1665919329734_3929a5ce-83d9-476c-9b22-a5f084ca4c7b.jpg,34583,52.2259993,-0.9042953,E01027158,Loc_001,66.0,High Obstruction housing areas,Northampton 028B,East Midlands (England),20.48,0.087,0.055,23.448,0.029,1.072,15.364,43.187,Urban city and town,marswrigley,gum,food
634aadcd7c340cb8d094ab7b,can,aluminum,redbull,https://media.litterati.org/images/2022/10/15/250552-ltr_1665838475.0676599_FA5BB279-92D0-458A-B70F-2AE3EC3D7C78.jpg,34354,53.5936160308,-2.36658277484,E01005005,Loc_002,76.0,Rural roads,Bury 012C,North West (England),12.311,0.07,0.052,7.03,0.083,0.633,9.762,22.647,Urban major conurbation,RedBull,softdrink,drink
634c0c8b3c6b64534792d689,drinkcarton,tetrapak,ribena,https://media.litterati.org/images/2022/10/16/293177-ltr_1665928143.620054_0ABB6CFD-6C08-45A2-9BD8-00BD45B39DD9.jpg,34592,51.34631917,0.521280410376,E01016168,Loc_012,53.4,Medium Obstruction housing areas,Medway 037A,South East (England),26.205,0.184,0.133,29.333,0.068,0.711,18.533,13.006,Urban city and town,Suntory,softdrink,drink
634a82027c340cb8d0941ff7,can,aluminum,fanta,https://media.litterati.org/images/2022/10/15/292059-ltr_1665827278.089648_998F62AB-AA8E-4693-976E-383085B7749F.jpg,34266,52.6184182492,-1.1525721262,E01013635,Loc_009,49.2,Low Obstruction housing areas,Leicester 029A,East Midlands (England),29.161,0.141,0.109,18.827,0.682,1.064,13.423,50.699,Urban city and town,cocacola,softdrink,drink
6349005e48a907931f8d09a7,bag,paper,mcdonalds,https://media.litterati.org/images/2022/10/13/205922-ltr_1665681455.190393_90CCA337-EA41-4D44-9D3B-978E8BE4E2E3.jpg,33987,51.027711532,-3.09558799641,E01029300,Loc_001,69.1,Low Obstruction housing areas,Taunton Deane 007F,South West (England),16.407,0.093,0.065,26.176,-0.158,0.621,20.235,12.246,Urban city and town,McDonalds,fastfood,Other
